Source,Target,Area,AreaA,AreaB
20201003457501.0,20211003457501.0,7656.937659188738,1.0,1.0
20201003450001.0,20211003457503.0,1876.0978472901984,1.0,1.0
20201003450010.0,20211003450010.0,1142.8928650910711,1.0,1.0
20201003450012.0,20211003450012.0,1256.319799916797,1.0,1.0
20201003450014.0,20211003450014.0,2716.409084576516,1.0,1.0
20201003450017.0,20211003450017.0,8297.13632533888,1.0000000000000004,1.0000000000000004
20201003450018.0,20211003450018.0,2299.833647658077,1.0,1.0
20201003450036.0,20211003450036.0,1795.1940721310807,1.0,1.0
20201003450048.0,20211003450048.0,67839.93718910977,1.0,1.0
20201003450006.0,20211003450006.0,2479.3890311788255,1.0,1.0
20201003450007.0,20211003450007.0,5136.539333240065,1.0000000000000002,1.0000000000000002
20201003450025.0,20211003450025.0,2495.808347131528,0.9999999999999998,0.9999999999999998
20201003450026.0,20211003450026.0,2533.03870635232,1.0,1.0
20201003450027.0,20211003450027.0,2554.300475094811,1.0,1.0
20201003450002.0,20211003450002.0,2503.4320639207526,1.0000000000000002,1.0000000000000002
20201003450020.0,20211003450020.0,10203.14394694436,0.9999999999999998,0.9999999999999998
20201003450024.0,20211003450024.0,2621.1108428761772,0.9999999999999998,0.9999999999999998
20201003450029.0,20211003450029.0,2336.2170184816823,1.0,1.0
20201003457502.0,20211003457502.0,11173.951225438239,0.9999999999999999,0.9999999999999999
20201003450009.0,20211003450009.0,3059.1242459355417,1.0000000000000002,1.0000000000000002
20201003450011.0,20211003450011.0,2429.782880868044,1.0,1.0
20201003450013.0,20211003450013.0,2673.777082625133,0.9999999999999998,0.9999999999999998
20201003450058.0,20211003450058.0,16246.79914511574,0.9999999999999999,0.9999999999999999
20201003470046.0,20211003470046.0,54813.139975014674,1.0,1.0
20201003477501.0,20211003477501.0,20842.61232205478,1.0000000000000002,1.0000000000000002
20201003470080.0,20211003470080.0,44558.92637288693,1.0,1.0
20201003480002.0,20211003480002.0,2550.0935487697734,1.0,1.0
20201003480014.0,20211003480014.0,1058.490780825846,1.0,1.0
20201003480015.0,20211003480015.0,1083.6180580613263,1.0,1.0
20201003480064.0,20211003480064.0,6601.834782850087,1.0,1.0
20201003480069.0,20211003480069.0,2614.4203784569117,1.0,1.0
20201003480077.0,20211003480077.0,1656.9915400609434,1.0,1.0
20201003480007.0,20211003480007.0,2522.989308346705,1.0,1.0
20201003480008.0,20211003480008.0,2473.1763578159516,1.0,1.0
20201003480019.0,20211003480019.0,2575.8321322570214,1.0,1.0
20201003480020.0,20211003480020.0,2576.1925930792268,1.0,1.0
20201003480021.0,20211003480021.0,2800.7723232104045,1.0,1.0
20201003480022.0,20211003480022.0,2674.37792831594,1.0,1.0
20201003480039.0,20211003480039.0,1074.7631546027783,1.0,1.0
20201003480043.0,20211003480043.0,2597.894320617268,1.0,1.0
20201003480053.0,20211003480053.0,3653.977694720948,1.0,1.0
20201003480072.0,20211003480072.0,2669.7969661923316,1.0,1.0
20201003480073.0,20211003480073.0,2550.693220237707,1.0,1.0
20201003480074.0,20211003480074.0,2534.1963585637304,1.0,1.0
20201003480011.0,20211003480011.0,1874.4675835190224,1.0000000000000002,1.0000000000000002
20201003480012.0,20211003480012.0,1831.8422489504528,1.0,1.0
20201003480013.0,20211003480013.0,1115.0175927690875,1.0,1.0
20201003480016.0,20211003480016.0,1011.6969813756253,1.0,1.0
20201003480017.0,20211003480017.0,2177.14740866648,1.0000000000000002,1.0000000000000002
20201003480003.0,20211003480003.0,2452.601610574133,1.0,1.0
20201003480009.0,20211003480009.0,2488.1317230497766,1.0000000000000002,1.0000000000000002
20201003480010.0,20211003480010.0,2592.7967509799137,1.0000000000000002,1.0000000000000002
20201003480023.0,20211003480023.0,2564.1509872146066,0.9999999999999998,0.9999999999999998
20201003480024.0,20211003480024.0,2549.2124710720996,1.0,1.0
20201003480025.0,20211003480025.0,2602.014200897437,1.0,1.0
20201003480026.0,20211003480026.0,2784.5043567101593,1.0,1.0
20201003480027.0,20211003480027.0,2571.7645621186252,1.0000000000000002,1.0000000000000002
20201003480029.0,20211003480029.0,2529.0639216977356,1.0000000000000002,1.0000000000000002
20201003480031.0,20211003480031.0,2859.918592459155,1.0000000000000002,1.0000000000000002
20201003480032.0,20211003480032.0,2785.5620775862863,1.0000000000000002,1.0000000000000002
20201003480033.0,20211003480033.0,3031.721928964176,1.0,1.0
20201003480040.0,20211003480040.0,7878.914385596962,1.0,1.0
20201003480044.0,20211003480044.0,2605.8184365798734,1.0000000000000002,1.0000000000000002
20201003480045.0,20211003480045.0,2536.9953437449944,0.9999999999999998,0.9999999999999998
20201003480046.0,20211003480046.0,13173.603690061425,1.0,1.0
20201003480075.0,20211003480075.0,2582.2383324790353,1.0,1.0
20201003480076.0,20211003480076.0,1610.388362054442,1.0,1.0
20201003480004.0,20211003480004.0,2653.724074868528,1.0,1.0
20201003480005.0,20211003480005.0,2492.8445215145734,1.0000000000000002,1.0000000000000002
20201003480006.0,20211003480006.0,2699.5415332932503,1.0,1.0
20201003480018.0,20211003480018.0,3017.806625065983,1.0,1.0
20201003480028.0,20211003480028.0,2736.9449629152546,1.0,1.0
20201003480030.0,20211003480030.0,2630.099924684023,1.0000000000000002,1.0000000000000002
20201003480036.0,20211003480036.0,7284.817506809134,0.9999999999999999,0.9999999999999999
20201003480038.0,20211003480038.0,1218.6385601479585,1.0,1.0
20201003480048.0,20211003480048.0,7714.45952903719,1.0000000000000002,1.0000000000000002
20201003480049.0,20211003480049.0,1909.5568337844866,1.0,1.0
20201003480055.0,20211003480055.0,3711.8873304724625,1.0000000000000002,1.0000000000000002
20201003480056.0,20211003480056.0,2249.8380463880326,1.0,1.0
20201003480067.0,20211003480067.0,5141.237901192217,0.9999999999999998,0.9999999999999998
20201003480070.0,20211003480070.0,2735.5883785446094,1.0,1.0
20201003480071.0,20211003480071.0,2551.3467784495697,1.0,1.0
20201003490016.0,20211003490016.0,2384.087858542511,1.0,1.0
20201003490019.0,20211003490019.0,2783.4160461723322,1.0,1.0
20201003490014.0,20211003490014.0,2510.1853636902138,1.0000000000000002,1.0000000000000002
20201003490015.0,20211003490015.0,2777.1800457569334,1.0,1.0
20201003490017.0,20211003490017.0,2535.4231341064024,1.0,1.0
20201003490021.0,20211003490021.0,2642.8642422547346,1.0,1.0
20201003490022.0,20211003490022.0,2551.1503242049466,1.0000000000000002,1.0000000000000002
20201003490023.0,20211003490023.0,2524.1278769801033,0.9999999999999998,0.9999999999999998
20201003490024.0,20211003490024.0,2540.5733000188584,1.0,1.0
20201003490027.0,20211003490027.0,2508.4294514211415,1.0000000000000002,1.0000000000000002
20201003490029.0,20211003490029.0,1620.0262857120642,1.0,1.0
20201003497502.0,20211003497502.0,1102.3588539364982,1.0,1.0
20201003490025.0,20211003490025.0,2496.5613223038554,0.9999999999999998,0.9999999999999998
20201003490026.0,20211003490026.0,2585.5046768822576,1.0,1.0
20201003490030.0,20211003490030.0,2831.1758513185428,1.0,1.0
20201003490032.0,20211003490032.0,2443.4235550027593,1.0,1.0
20201003490033.0,20211003490033.0,2393.3284164889596,1.0,1.0
20201003497501.0,20211003497501.0,25635.25680235451,1.0,1.0
20201003490018.0,20211003490018.0,2662.399664701368,0.9999999999999998,0.9999999999999998
20201003490020.0,20211003490020.0,2574.655808758322,1.0000000000000002,1.0000000000000002
20201003497503.0,20211003497503.0,10876.65524585442,1.0000000000000002,1.0000000000000002
20201003500008.0,20211003500008.0,11504.541305330498,1.0,1.0
20201003500017.0,20211003500017.0,2635.008022113774,1.0,1.0
20201003500020.0,20211003500020.0,2801.3271939784386,1.0,1.0
20201003500023.0,20211003500023.0,5423.09194078847,1.0,1.0
20201003500048.0,20211003500048.0,5514.632896870044,1.0,1.0
20201003500050.0,20211003500050.0,2782.0072640406665,1.0,1.0
20201003500054.0,20211003500054.0,1005.4134794415404,1.0,1.0
20201003500065.0,20211003500065.0,2595.989304492721,0.9999999999999998,0.9999999999999998
20201003500079.0,20211003500079.0,2151.6024771284815,1.0,1.0
20201003507503.0,20211003507503.0,5279.45434040695,1.0,1.0
20201003500006.0,20211003500006.0,2785.722458627302,0.9999999999999999,0.9999999999999999
20201003500007.0,20211003500007.0,2627.5132773506843,1.0000000000000002,1.0000000000000002
20201003500025.0,20211003500025.0,2474.167848143888,1.0000000000000004,1.0000000000000004
20201003500026.0,20211003500026.0,5258.740677753396,1.0,1.0
20201003500028.0,20211003500028.0,2615.0281825831694,1.0,1.0
20201003500030.0,20211003500030.0,2106.4061872022544,1.0,1.0
20201003500034.0,20211003500034.0,2542.803286849755,1.0,1.0
20201003500041.0,20211003500041.0,2083.9470467045085,1.0,1.0
20201003500051.0,20211003500051.0,3139.850738298548,0.9999999999999999,0.9999999999999999
20201003500055.0,20211003500055.0,1306.6509869747547,1.0,1.0
20201003500063.0,20211003500063.0,1159.1490886915526,1.0,1.0
20201003500064.0,20211003500064.0,1725.1929390119258,1.0,1.0
20201003500066.0,20211003500066.0,2580.67090687174,0.9999999999999998,0.9999999999999998
20201003500067.0,20211003500067.0,2559.2273171968654,1.0000000000000002,1.0000000000000002
20201003500069.0,20211003500069.0,7701.349868366017,1.0,1.0
20201003500002.0,20211003500002.0,2587.5860214046706,1.0,1.0
20201003500004.0,20211003500004.0,5208.859819234673,1.0,1.0
20201003500005.0,20211003500005.0,2297.7714760522076,1.0,1.0
20201003500016.0,20211003500016.0,2630.8661268895157,1.0000000000000002,1.0000000000000002
20201003500036.0,20211003500036.0,1778.1314917447621,1.0,1.0
20201003500037.0,20211003500037.0,1890.283458434131,1.0,1.0
20201003500057.0,20211003500057.0,5159.86239648408,1.0000000000000002,1.0000000000000002
20201003500060.0,20211003500060.0,1108.4553976304671,1.0,1.0
20201003500061.0,20211003500061.0,1134.01394847574,1.0,1.0
20201003500062.0,20211003500062.0,1203.8804490738826,1.0,1.0
20201003500012.0,20211003500012.0,2487.3204985694383,1.0,1.0
20201003500014.0,20211003500014.0,2343.2597562351093,1.0,1.0
20201003500021.0,20211003500021.0,1770.8749239775364,1.0000000000000002,1.0000000000000002
20201003500029.0,20211003500029.0,2004.8892355224968,1.0000000000000002,1.0000000000000002
20201003500031.0,20211003500031.0,3986.9547609751535,1.0,1.0
20201003500033.0,20211003500033.0,2674.766061608679,1.0,1.0
20201003500039.0,20211003500039.0,3645.199116243295,1.0,1.0
20201003500046.0,20211003500046.0,2500.8766730079506,1.0,1.0
20201003500047.0,20211003500047.0,2156.803356686335,1.0,1.0
20201003500056.0,20211003500056.0,1307.5935140146007,1.0,1.0
20201003500071.0,20211003500071.0,5222.453085923016,1.0,1.0
20201003500073.0,20211003500073.0,2267.398363353486,1.0,1.0
20201003500077.0,20211003500077.0,1743.6493656478922,1.0,1.0
20201003500078.0,20211003500078.0,2127.429397189314,1.0,1.0
20201003507502.0,20211003507502.0,2294.097815961916,1.0000000000000002,1.0000000000000002
20201003500001.0,20211003500001.0,1763.079955222343,1.0,1.0
20201003500035.0,20211003500035.0,2635.4886851237666,0.9999999999999998,0.9999999999999998
20201003500075.0,20211003500075.0,2255.1294584031225,1.0,1.0
20201003500080.0,20211003500080.0,2466.4951393297874,1.0,1.0
20201003507501.0,20211003507501.0,10276.048567529155,1.0,1.0
